headline,guardian_keywords,esg_category
Australian television a whitewash as Anglo-Celtic presenters dominate newsrooms ,['race'],social
Russian LGBT festival refuses to be silenced by ‘gay propaganda' law ,['lgbt rights'],social
BREAKING NEWS ,['job losses'],social
MLK/FBI review – startling study of the war against Martin Luther King ,['race'],social
Anna May Wong was stereotyped 100 years ago: what's changed? ,['race'],social
I was accused of saying all white people are racist. This is what happened next... | Jason Osamede Okundaye  ,"['race', 'lgbt rights']",social
New John Lewis chair warns staff of store closures and job losses ,['job losses'],social
Parents of Alfie Evans lose European court life-support case ,['human rights'],social
Sainsbury's security guard asks men to leave shop for holding hands ,['lgbt rights'],social
Why swapping heroes for heroines is a Top Dollar idea ,['gender'],social
The best of the Long Read in 2018 ,['work & careers'],social
The racist hijacking of Microsoft’s chatbot shows how the internet teems with hate ,['race'],social
Japanese firm fined token sum after woman died from overwork ,['work & careers'],social
Does Beethoven's music reveal his African roots? ,['race'],social
Autism in the workplace: ‘We need people who dare to think differently' ,['work & careers'],social
Welfare to work is failing the jobless,['job losses'],social
Darcus Howe: ‘He translated the anger of street protests into political action’ ,['race'],social
Dragons' Den star Kelly Hoppen's top seven productivity tips ,['work & careers'],social
Paul Stephenson: the hero who refused to leave a pub – and helped desegregate Britain ,['race'],social
UN accuses Australia of systematically violating torture convention ,['human rights'],social
Panorama – White Fright: Divided Britain review – the people let down by a decade of policy failure ,['race'],social
Georgia prisoner set to die after 1991 trial marked by racial bias ,['race'],social
I am the woman in the 'racist Dove ad'. I am not a victim ,['race'],social
LGBT protest at Stonewall Inn takes on edge amid possible blow to gay rights ,['lgbt rights'],social
Lord Maginnis faces 18-month suspension over homophobia ,['lgbt rights'],social
Report praising companies on human rights criticised as whitewash ,['human rights'],social
Pace of change on gender balance in Holyrood frustrates female MSPs ,['gender'],social
The 10 toughest interview questions ,['work & careers'],social
Anti-terrorism plans criticised for 'trying to make thoughtcrime a reality' ,['human rights'],social
Iraq human rights lawyer Phil Shiner declared bankrupt ,['human rights'],social
Do you work more than 39 hours a week? Your job could be killing you ,['work & careers'],social
Wisconsin's primary subjected people of color to yet another Covid-19 disadvantage | David Bowen ,['race'],social
"'Depressed, anxious, bored, frustrated': Christmas Island detainees struggle with isolation ",['human rights'],social
Lloyds cuts 200 jobs at insurance arm,['job losses'],social
UK universities condemned for failure to tackle racism ,['race'],social
LGBT community anger over Youtube restrictions which make their videos invisible ,['lgbt rights'],social
Enough of the neurosexist bilge. It’s not all pink and blue when it comes to our brains | Catherine Bennett ,['gender'],social
Dundee condemn 'disgusting' racist abuse sent to striker Jonathan Afolabi ,['race'],social
Q&amp;A – Why don't we know how many BAME people are dying? ,['race'],social
The NHS relies on its BME staff – so why do they still face discrimination? | Kailash Chand ,"['discrimination at work', 'work & careers', 'race']",social
"From temp to talent on demand, is contracting the Netflix of work? ",['work & careers'],social
Does Palaeontology have an image problem? | Elsa Panciroli ,"['gender', 'race']",social
Las empleadas domésticas en la Ciudad de México luchan por un trato digno  #GuardianMexico ,"['employment law', 'human rights']",social
Women's state pension petition wins parliamentary debate ,['work & careers'],social
I lost my income so started work as a hospital cleaner. This is what I have seen ,['work & careers'],social
West Ham accused of sex discrimination by ladies’ team chairman ,['gender'],social
"'The film my 13-year-old self would want to see': Steelers, a timely study of LGBTQ+ sport ",['lgbt rights'],social
Tell us: do you work in retail and are affected by redundancies? ,['work & careers'],social
Nearly one in six workers in England and Wales in insecure work ,['work & careers'],social
Is it worth risking women's pregnancies for your flight to be on time? | Melissa Chadburn ,['gender'],social
"No Asians, no blacks. Why do gay people tolerate such blatant racism? | Owen Jones ","['race', 'lgbt rights']",social
Women still hold tiny minority of senior roles in financial services ,['gender'],social
Summer statement 2020: IFS airs doubts on 'unprecedented' UK economic stimulus,['job losses'],social
Australian Christian Lobby backs sacking of employees with no ‘Christian sexual ethic’ ,['lgbt rights'],social
'Exhilarating and surreal' – what it's like to fly for a living ,['work & careers'],social
Why the shameful silence from the Catholic church on LGBT issues? | Kevin McKenna ,['lgbt rights'],social
Government under fire over alleged BBC licence fee talks with News Corp,['job losses'],social
Why Britain’s schools are failing to tackle racism | Kehinde Andrews ,['race'],social
A moment that changed me: realising my beloved husband was going to live | Alison Murdoch ,['work & careers'],social
Senior judges are hanging up their wigs. Replacing them won't be cheap | Joshua Rozenberg ,['gender'],social
Andy Burnham: Labour too slow in dealing with antisemitism allegations ,['race'],social
Blockbuster to close a quarter of its stores with loss of more than 450 jobs,['job losses'],social
"Fiji's police and military using torture against suspected criminals, Amnesty says ",['human rights'],social
"Grief, anger and a curfew as Pakistani activist Karima Baloch buried ",['human rights'],social
Hong Kong protests: violence feared as riot police gather ahead of unauthorised rally ,['human rights'],social
Former NHS director sues Jeremy Hunt for religious discrimination ,"['lgbt rights', 'work & careers']",social
"This is just the beginning, I promise you: an open letter to Donald Trump | Liam Rosenior ",['race'],social
UK fashion retailers brace for shakeup as clothing piles up in warehouses,['job losses'],social
"Don’t pity white, middle-aged men. It’s ludicrous to cast them as victims | Jonathan Freedland ",['gender'],social
UK needs 'biggest-ever peacetime job creation plan' to stop mass unemployment ,['job losses'],social
Secret Pontins blacklist prevented people with Irish surnames from booking ,['race'],social
Women can be incels too | Letters ,['gender'],social
Terminally ill campaigner fighting for right to work ,"['employment law', 'work & careers']",social
This is America: the theories behind Childish Gambino's satirical masterpiece ,['race'],social
Americans urged to vote 'like lives depend on it' after reports of Trump anti-trans push ,['lgbt rights'],social
Blatant racism in the immigration system | Letter ,['race'],social
Coronavirus office closures: the expert guide to working from home ,['work & careers'],social
"As a trans teen, I know the fight against LGBT bullying in schools must continue | Aimee Challenor ",['lgbt rights'],social
Islam Karimov re-elected Uzbekistan's president in predicted landslide ,['human rights'],social
Muirfield members’ letter on ballot to admit women embarrasses golf | Ewan Murray  via @guardian_sport,['gender'],social
Summer spending boosted Britain but winter job cuts have yet to bite ,['job losses'],social
"Redcar steelworks owner goes into liquidation threatening all 2,200 jobs ",['job losses'],social
Fighting the tyranny of ‘niceness’: why we need difficult women ,['gender'],social
'They see no shame': 'honour' killing video shows plight of Syrian women ,['gender'],social
Morrisons faces employment tribunal claim over equal pay ,['work & careers'],social
Shame of Labour party antisemitism | Letters ,['race'],social
Women's Aid chief Katie Ghose steps down after publicly praising Ukip ,['race'],social
Philippines police kill 21 in bloodiest night of Duterte’s war on drugs ,['human rights'],social
Breonna Taylor killing: crowds march after just one officer involved is charged ,['race'],social
"Sleep and exercise down, back pain and TV up in UK lockdown ",['work & careers'],social
