headline,guardian_keywords,esg_category
Oklahoma stays three executions until supreme court reviews inmates' appeal ,['others'],non-esg
Theresa May convenes Brexit 'war cabinet' to decide future EU links ,['others'],non-esg
China threatens to cut sales of iPhones and US cars if 'naive' Trump pursues trade war ,['others'],non-esg
Champions League fever fuels spike in BT Sport sign-ups – CEO ,['others'],non-esg
PPI claims could face 2018 deadline under FCA plans ,['others'],non-esg
Talking Horses: Scardura can score as jumping returns to Cheltenham ,['others'],non-esg
"Under Ukip, St George's flag makers will be the new brain surgeons | Marina Hyde ",['others'],non-esg
Love and war-pigs: would you buy a Motörhead sex toy? ,['others'],non-esg
West Ham’s Gilly Flaherty: ‘People will be shocked because I’m always happy’ ,['others'],non-esg
Elon Musk's SpaceX gains formal approval for satellite broadband network ,['others'],non-esg
"Iraqi troops capture Nimrud, site of ancient Assyrian city, from Isis ",['others'],non-esg
Former archbishop of Canterbury lashes out at Justin Welby in letter ,['others'],non-esg
"Couples who meet via dating apps keener to settle down, study suggests ",['others'],non-esg
"Super Saturday the sequel: Ennis-Hill, Farah and Rutherford aim for gold repeat  via @guardian_sport",['others'],non-esg
Violent paedophile hid girl in makeshift hole behind his fridge ,['others'],non-esg
UK music streaming startup backed by Kylie secures £13m funding ,['others'],non-esg
Gareth Bale could be a Real Madrid cult hero so why has it gone so wrong? | Jonathan Wilson ,['others'],non-esg
Christian Horner: 'Drivers will be rusty as hell – there will be incidents' ,['others'],non-esg
Europe will miss Barack Obama. But maybe he didn’t care for us | Natalie Nougayrède ,['others'],non-esg
Will Sean Parker's Screening Room hurt or help the film industry? ,['others'],non-esg
Revealed: Britain’s first black female footballer after case of mistaken identity ,['others'],non-esg
Buddy Greco obituary ,['others'],non-esg
What do you say to a friend who has just lost a child? | Hadley Freeman ,['others'],non-esg
The Night Manager recap: episode two – welcome to Camp Roper ,['others'],non-esg
Leandro Trossard sets brilliant Brighton on path to demolition of Newcastle ,['others'],non-esg
UK travellers scramble to change plans as coronavirus spreads ,['others'],non-esg
FA Cup final to be held on 1 August with quarter-finals resuming on 27 June ,['others'],non-esg
"Ted Malloch claims cast doubt on his credibility, says leading MEP ",['others'],non-esg
Royal baby's name revealed as Archie ,['others'],non-esg
Festivals 2016: the essential A-Z ,['others'],non-esg
Hot spots: the photographer who helped me love my freckles ,['others'],non-esg
"My 50 years of football reporting, from Hurst and Moore to VAR via Le Tissier | Jeremy Alexander  via @guardian_sport",['others'],non-esg
Bank of England to keep animal fat in banknotes despite complaints ,['others'],non-esg
Woman discovers Renaissance masterpiece in her kitchen ,['others'],non-esg
"Labour MPs' fear of Brexit voters could be unfounded, study says ",['others'],non-esg
"After May's landmark Brexit defeat, what happens now? ",['others'],non-esg
Two million in UK paid paid below minimum wage since Covid pandemic began ,['others'],non-esg
Phone app delay raises concerns about easing lockdown on 1 June ,['others'],non-esg
Chris Gayle returns to West Indies squad for one-day series against England ,['others'],non-esg
Tottenham and Arsenal could face non-league opposition in FA Cup third round ,['others'],non-esg
UK suspends arms exports to Turkey to prevent use in Syria ,['others'],non-esg
Abandoned bus made famous by movie Into the Wild removed by Alaska authorities ,['others'],non-esg
Mogadishu beach area hit by car bomb and intense gunfire ,['others'],non-esg
When Raúl moved to the Bundesliga and charmed a nation of football fans | By @englische_woche ,['others'],non-esg
Here’s what the Queen’s speech needed to say - but didn’t | Jonathan Freedland ,['others'],non-esg
"Three seasons at B71 Sandoy: promotion, unbeaten champions and relegation | By @thesefootytimes ",['others'],non-esg
Scotland Covid vaccination drive linked to big drop in hospital admissions ,['others'],non-esg
Frank Lampard to be given time to turn things around at Chelsea ,['others'],non-esg
TV tonight: Britain's comedians provide light relief in lockdown ,['others'],non-esg
Gennady Golovkin calls Canelo Álvarez a drugs cheat ahead of rematch ,['others'],non-esg
A Weekend in New York by Benjamin Markovits review – absorbing tennis drama ,['others'],non-esg
West Indies present England with a dangerous and canny foe in T20 final | Vic Marks  via @guardian_sport,['others'],non-esg
South Bronx: home of hip-hop fights to keep its soul as gentrification creeps in ,['others'],non-esg
'It's a nonsense': Newcastle's Steve Bruce hits out at handball rule ,['others'],non-esg
Liverpool are ready for talks with Martin Skrtel over a new contract ,['others'],non-esg
Conflict drives 'unacceptable' figure of 795 million people facing hunger ,['others'],non-esg
All Blacks 21-24 Lions: where the second Test was won and lost | Paul Rees ,['others'],non-esg
Greek referendum no vote signals huge challenge to eurozone leaders  #Greece,['others'],non-esg
Peter Herbert becomes first judge to sue MoJ over race discrimination ,['others'],non-esg
Liverpool’s Brendan Rodgers: no new Raheem Sterling deal before summer ,['others'],non-esg
Jürgen Klopp believes academy products have saved Liverpool's season ,['others'],non-esg
BBC fires up pottery version of Bake Off ,['others'],non-esg
The Teutonic cadence was chilling to the Trump opposers in the crowd. Then that chill deepened… | Michael Goldfarb ,['others'],non-esg
Hong Kong parliament defies Beijing's insistence and rejects 'democracy' plan ,['others'],non-esg
When fair becomes foul in the make-believe world of Ifab's chief David Elleray ,['others'],non-esg
"We are all Johnson's exes now, led on by false hope and dishonesty ",['others'],non-esg
Man pleads guilty to racist attack on pensioner on bus ,['others'],non-esg
The people have spoken on Brexit. But did the media tell them the truth? ,['others'],non-esg
Former broker Darrell Read tells Libor trial he lied about his influence on rate ,['others'],non-esg
Today programme announces all-female Christmas guest editor line-up ,['others'],non-esg
The Guardian’s Euro 2016 team of the tournament so far  via @guardian_sport,['others'],non-esg
??????? ???? ?? ?????: ????? ??? ????? ,['others'],non-esg
"Esma Redžepova, 'queen of Gypsy music', dies aged 73 ",['others'],non-esg
Baftas 2017: seven things we learned from a surprising yet vanilla ceremony ,['others'],non-esg
"Teenager fatally stabbed with 'Zombie Killer' knife in gang attack, court told ",['others'],non-esg
Gaëtan Bong stands by accusation of racial abuse against Jay Rodriguez ,['others'],non-esg
Michael Phelps caps glittering Olympic career with one final swimming gold ,['others'],non-esg
Britain's aid budget could soon become little more than a slush fund for business | Clare Short ,['others'],non-esg
UK carers face fraud prosecutions and fines due to overpaid benefit ,['others'],non-esg
"New referendum may be only way to break Brexit deadlock, says Hammond ",['others'],non-esg
Cabin fever: will Scotland embrace hut culture after Covid? ,['others'],non-esg
Italian prosecutor wants top tennis players investigated for match-fixing  via @guardian_sport,['others'],non-esg
Mercedes team orders leave a sour taste in Sochi as Ferrari struggle again ,['others'],non-esg
Golden Globes 2019: it's Dick Cheney v Lady Gaga in a surreal title fight | Peter Bradshaw ,['others'],non-esg
Canada: why Doug Ford is kryptonite for Conservatives' election hopes ,['others'],non-esg
British Cycling 'reviewing records' after claims of abnormal drugs test ,['others'],non-esg
Good local schools for all – even Nicky Morgan gets the point at last ,['others'],non-esg
FBI quietly changes its privacy rules for accessing NSA data on Americans ,['others'],non-esg
Trump set a low bar for other deluded billionaires flirting with a 2020 run | Jill Abramson ,['others'],non-esg
Manchester United’s Luke Shaw says he almost lost leg after horror tackle ,['others'],non-esg
Jeremy Clarkson: did the BBC’s ‘difficult’ animal get Libby Purves’ goat? ,['others'],non-esg
Morrissey review – performative swagger and occasional panto tactics ,['others'],non-esg
George Osborne is the master of all he surveys… except the economy | Andrew Rawnsley ,['others'],non-esg
Sam Allardyce desperate to see West Ham rediscover early season form ,['others'],non-esg
How Hokusai's Great Wave crashed into Van Gogh's Starry Night ,['others'],non-esg
Strictly Come Dancing is a masterclass in TV tease ,['others'],non-esg
Maine officers escort police dog in final salute to canine colleague ,['others'],non-esg
NHS maternity units were forced to close 287 times last year ,['others'],non-esg
Make Room! Make Room! is a revelatory novel to read right now ,['others'],non-esg
Landmark hearing to examine handling of domestic abuse cases by UK courts ,['others'],non-esg
"Most stories sold to News of the World by ex-soldier ‘just tittle tattle’, court told ",['others'],non-esg
New Zealand teen with measles may have exposed Disneyland visitors ,['others'],non-esg
HIV-positive vicar overwhelmed by response to video ,['others'],non-esg
Back to the Tudors as six wives and Queen Liz rock Edinburgh ,['others'],non-esg
"Man dies after being arrested in Bury St Edmunds, Suffolk ",['others'],non-esg
Donald Trump’s belligerent threats to Iran’s cultural sites are grotesque | Simon Jenkins ,['others'],non-esg
Government's catch-up fund for English school pupils comes under fire ,['others'],non-esg
Man to appear in court for flying drone near Heathrow airport ,['others'],non-esg
Philharmonie de Paris: Jean Nouvel's €390m spaceship crash-lands in France ,['others'],non-esg
Florida students have turned social media into a weapon for good ,['others'],non-esg
Jodrell Bank nominated as Unesco world heritage site ,['others'],non-esg
"Homos, Or Everyone in America review – the age-old conflict between monogamy and sexual freedom ",['others'],non-esg
Man arrested over Jaden Moodie murder ,['others'],non-esg
Primary school places provision in England 'near breaking point' ,['others'],non-esg
Nick Clegg: ‘I did not cater for the Tories' brazen ruthlessness’ ,['others'],non-esg
Theresa May feels the love from her cabinet after unhappy Eurotrip ,['others'],non-esg
Labour is partly to blame for the racists’ capture of the EU debate | Giles Fraser: Loose canon ,['others'],non-esg
"The UK is becoming the nasty country, and our universities will suffer ",['others'],non-esg
The boarding of U-559 changed the war – now both sides tell their story ,['others'],non-esg
