headline,guardian_keywords,esg_category
Theresa May urges further action to combat tax avoidance ,"['tax avoidance', 'corporate governance']",governance
Google deal prompts call for corporate sales tax in UK,['corporate governance'],governance
Here’s how Labour should tackle the tax avoiders: an Office of Tax Responsibility,"['tax avoidance', 'corporate governance']",governance
PwC revenues reach record £3.1bn as firm stresses contribution to UK plc,"['tax avoidance', 'corporate governance']",governance
Half of landlords in one London borough fail to declare rental income ,['tax avoidance'],governance
Trump’s tax holiday 'would help top US companies save $300bn' ,"['tax havens', 'corporate governance']",governance
Panama Papers: inside the Guardian's investigation into offshore secrets ,['tax avoidance'],governance
Liverpool protest held over withdrawal of toddler's life support ,['ethics'],governance
"City bosses' 12-month contract rule should be reviewed, say investors ",['executive pay and bonuses'],governance
Code aims to clamp down on badly run firms,['corporate governance'],governance
Enron puts assets up for sale,['corporate governance'],governance
Prosecutor tells of 'false accounting' at Parmalat,['corporate governance'],governance
"There are now more than 1,000 tax relief schemes. Give us a break ",['tax avoidance'],governance
There’s no need for New Zealand-style xenophobia to curb UK house prices,"['tax avoidance', 'corporate governance', 'tax havens']",governance
The £93bn handshake: businesses pocket huge subsidies and tax breaks,"['tax avoidance', 'corporate governance']",governance
Boardroom excesses can no longer be tolerated. The economy has to work for all | Theresa May ,['corporate governance'],governance
Lord Mayor: 'we must look after the world for future generations',['corporate governance'],governance
Hinchliffe reprieve infuriates SFO,['corporate governance'],governance
Nigel Farage defends and denies 'straightforward' tax avoidance ,['tax avoidance'],governance
Kentz shareholders first to vote down pay policy and remuneration report,"['executive pay and bonuses', 'corporate governance']",governance
Starbucks wakes up and smells the stench of tax avoidance controversy,"['tax avoidance', 'corporate governance']",governance
Linking CSR performance with pay sends clear sustainability signal,['corporate governance'],governance
"Cameron crackdown on tax havens 'purely political gesture', says Tory peer","['tax avoidance', 'corporate governance']",governance
"Average fraudster is middle-aged, male and the boss",['corporate governance'],governance
A tough message to corporate America,"['executive pay and bonuses', 'corporate governance']",governance
Room at the top - but who will fill the talent gap in Britain's companies?,"['corporate governance', 'executive pay and bonuses']",governance
"Google tax deal 'not a glorious moment', says minister","['tax avoidance', 'corporate governance']",governance
The IoD is right to call for more clarity on fund manager pay ,"['executive pay and bonuses', 'corporate governance']",governance
Theresa May misses a trick after U-turn over workers on boards,['corporate governance'],governance
Stagecoach game for rail franchises despite east coast line debacle ,['corporate governance'],governance
Nissan crisis sheds new light on Japan Inc’s awkward secrets ,['corporate governance'],governance
FTSE companies prepare for executive pay showdowns ,['executive pay and bonuses'],governance
Bet365 boss Denise Coates hits jackpot with £323m payday ,['executive pay and bonuses'],governance
"More than 3,500 UK bankers paid €1m a year, says EU report ",['executive pay and bonuses'],governance
Tesco rushes in new finance director to deal with accounting scandal,['corporate governance'],governance
US clean-up angers Hewitt,['corporate governance'],governance
Companies let off hook for up to £16bn in tax,"['tax avoidance', 'corporate governance']",governance
Switzerland prosecutes UBS banker for helping Germany chase tax dodgers ,['corporate governance'],governance
Spanish minister resigns in row over alleged offshore links ,['tax havens'],governance
Payback for good: Take That and the other penitent tax avoiders ,"['tax avoidance', 'corporate governance']",governance
BT blames human error as it reveals £500m pension deficit gaffe,['corporate governance'],governance
"Lloyds plan to cut chief executive's pay by £220,000 ",['executive pay and bonuses'],governance
"What is Westpac accused of, and how is this related to child exploitation? – explainer ",['corporate governance'],governance
Media owners are riled by Google’s unfair tax advantage,"['tax avoidance', 'corporate governance']",governance
Charities and social enterprises: invest responsibly or lose public trust,"['ethics', 'corporate governance']",governance
Tom Watson urges PM to drop plan to delete Companies House records ,['corporate governance'],governance
"I stand by tax avoidance comments about Lord Fink, says Ed Miliband","['tax avoidance', 'corporate governance']",governance
Michael Gove warns water companies over 'concerning' behaviour ,"['tax havens', 'corporate governance']",governance
Cineworld bosses' bonus scheme worth up to £208m gets green light ,['executive pay and bonuses'],governance
Time for a break in the family circle,['corporate governance'],governance
Tesco - six key questions that need answers,['corporate governance'],governance
Tesco board loses two female directors,['corporate governance'],governance
"Taxman has no strategy to catch wealthy dodgers, say MPs ",['tax avoidance'],governance
Irish economy surges 26% as revised figures take in foreign investment,"['tax avoidance', 'corporate governance']",governance
Hut Group CEO to get £830m in shares in one of UK's biggest payouts,"['executive pay and bonuses', 'corporate governance']",governance
Justin Welby accuses big firms of 'leeching off the public' ,"['tax avoidance', 'corporate governance']",governance
Barclays boss faces shareholder revolt over whistleblowing case ,['corporate governance'],governance
"I'm not a greedy man, says Enron chief",['corporate governance'],governance
M&amp;S boss Marc Bolland to step down ,['executive pay and bonuses'],governance
British boardrooms 'still short of non-execs',['corporate governance'],governance
Ten reasons why European governments should back a global tax body | Tove Maria Ryding ,['tax avoidance'],governance
Friends lacks resolution to remain independent,['corporate governance'],governance
Fear and loathing in New Labour,"['corporate governance', 'executive pay and bonuses']",governance
Imperial Brands shareholders revolt over CEO's pay rise ,['executive pay and bonuses'],governance
"Alliance Trust develops a talent for compromise, at last",['corporate governance'],governance
Vince Cable ploughs ahead with attack on City 'spivs and gamblers',"['corporate governance', 'executive pay and bonuses']",governance
